# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
       1.767        0.000      640.270     1060.422
       1.775        0.000      640.270     1060.422
       1.778        0.000      640.270     1060.422
       1.785        0.000      640.270     1060.422
       1.793        0.000      640.270     1060.422
       1.798        0.000      640.270     1060.422
       1.804        0.000      640.270     1060.422
       1.810        0.000      640.270     1060.422
       1.817        0.000      640.270     1060.422
       1.819        0.000      640.270     1060.422
       1.827        0.000      640.270     1060.422
       1.834        0.000      640.270     1060.422
       1.840        0.000      640.270     1060.422
       1.846        0.000      640.270     1060.422
       1.846        0.000      640.270     1060.422
       1.846        0.000      640.270     1060.422
       1.855        0.000      640.270     1060.422
       1.859        0.000      640.270     1060.422
       1.860        0.000      640.270     1060.422
       1.864        0.000      640.270     1060.422
       1.864        0.000      640.270     1060.422
       1.864        0.000      640.270     1060.422
       1.875        0.000      640.270     1060.422
       1.877        0.000      640.270     1060.422
       1.882        0.000      640.270     1060.422
       1.884        0.000      640.270     1060.422
       1.884        0.000      640.270     1060.422
       1.884        0.000      640.270     1060.422
       1.895        0.000      640.270     1060.422
       1.898        0.000      640.270     1060.422
       1.899        0.000      640.270     1060.422
       1.899        0.000      640.270     1060.422
       1.905        0.000      640.270     1060.422
       1.909        0.000      640.270     1060.422
       1.909        0.000      640.270     1060.422
       1.917        0.000      640.270     1060.422
       1.918        0.000      640.270     1060.422
       1.918        0.000      640.270     1060.422
       1.924        0.000      640.270     1060.422
       1.926        0.000      640.270     1060.422
       1.926        0.000      640.270     1060.422
       1.935        0.000      640.270     1060.422
       1.938        0.000      640.270     1060.422
       1.938        0.000      640.270     1060.422
       1.944        0.000      640.270     1060.422
       1.944        0.000      640.270     1060.422
       1.944        0.000      640.270     1060.422
       1.944        0.000      640.270     1060.422
       1.957        0.000      640.270     1060.422
       1.960        0.000      640.270     1060.422
       1.964        0.000      640.270     1060.422
       1.964        0.000      640.270     1060.422
       1.964        0.000      640.270     1060.422
       1.964        0.000      640.270     1060.422
       1.977        0.000      640.270     1060.422
       1.978        0.000      640.270     1060.422
       1.978        0.000      640.270     1060.422
       1.984        0.000      640.270     1060.422
       1.984        0.000      640.270     1060.422
       1.984        0.000      640.270     1060.422
       1.996        0.000      640.270     1060.422
       1.998        0.000      640.270     1060.422
       1.998        0.000      640.270     1060.422
       2.005        0.000      640.270     1060.422
       2.008        0.000      640.270     1060.422
       2.012      104.200      640.270     1060.422
       2.016        0.000      640.270     1060.422
       2.020        0.000      640.270     1060.422
       2.023       97.700      640.270     1060.422
       2.030        0.000      640.270     1060.422
       2.040        0.000      640.270     1060.422
       2.044        0.000      640.270     1060.422
       2.045        0.000      640.270     1060.422
       2.045        0.000      640.270     1060.422
       2.057        0.000      640.270     1060.422
       2.060        0.000      640.270     1060.422
       2.064        0.000      640.270     1060.422
       2.067        0.000      640.270     1060.422
       2.067        0.000      640.270     1060.422
       2.067        0.000      640.270     1060.422
       2.076        0.000      640.270     1060.422
       2.078        0.000      640.270     1060.422
       2.078        0.000      640.270     1060.422
       2.085        0.000      640.270     1060.422
       2.085        0.000      640.270     1060.422
       2.085        0.000      640.270     1060.422
       2.095        0.000      640.270     1060.422
       2.098        0.000      640.270     1060.422
       2.098        0.000      640.270     1060.422
       2.098        0.000      640.270     1060.422
       2.105        0.000      640.270     1060.422
       2.105        0.000      640.270     1060.422
       2.112        0.000      640.270     1060.422
       2.116        0.000      640.270     1060.422
       2.119        0.000      640.270     1060.422
       2.119        0.000      640.270     1060.422
       2.124        0.000      640.270     1060.422
       2.128        0.000      640.270     1060.422
       2.128        0.000      640.270     1060.422
       2.134        0.000      640.270     1060.422
       2.137        0.000      640.270     1060.422
       2.138        0.000      640.270     1060.422
       2.143        0.000      640.270     1060.422
       2.146        0.000      640.270     1060.422
       2.146        0.000      640.270     1060.422
       2.146        0.000      640.270     1060.422
       2.154        0.000      640.270     1060.422
       2.156        0.000      640.270     1060.422
       2.160        0.000      640.270     1060.422
       2.160        0.000      640.270     1060.422
       2.165        0.000      640.270     1060.422
       2.165        0.000      640.270     1060.422
       2.165        0.000      640.270     1060.422
       2.165        0.000      640.270     1060.422
       2.177        0.000      640.270     1060.422
       2.177        0.000      640.270     1060.422
       2.177        0.000      640.270     1060.422
       2.185        0.000      640.270     1060.422
       2.185        0.000      640.270     1060.422
       2.185        0.000      640.270     1060.422
       2.194        0.000      640.270     1060.422
       2.197        0.000      640.270     1060.422
       2.197        0.000      640.270     1060.422
       2.197        0.000      640.270     1060.422
       2.205        0.000      640.270     1060.422
       2.210        0.000      640.270     1060.422
       2.210        0.000      640.270     1060.422
       2.217        0.000      640.270     1060.422
       2.220        0.000      640.270     1060.422
       2.227        0.000      640.270     1060.422
       2.227        0.000      640.270     1060.422
       2.237        0.000      640.270     1060.422
       2.239        0.000      640.270     1060.422
       2.247        0.000      640.270     1060.422
       2.247        0.000      640.270     1060.422
       2.259        0.000      640.270     1060.422
       2.263        0.000      640.270     1060.422
       2.265        0.000      640.270     1060.422
       2.270        0.000      640.270     1060.422
       2.279        0.000      640.270     1060.422
       2.284        0.000      640.270     1060.422
       2.289        0.000      640.270     1060.422
       2.296        0.000      640.270     1060.422
       2.298        0.000      640.270     1060.422
       2.305        0.000      640.270     1060.422
       2.310        0.000      640.270     1060.422
       2.318        0.000      640.270     1060.422
       2.320        0.000      640.270     1060.422
       2.328        0.000      640.270     1060.422
       2.335        0.000      640.270     1060.422
       2.339        0.000      640.270     1060.422
       2.346        0.000      640.270     1060.422
       2.346        0.000      640.270     1060.422
       2.355        0.000      640.270     1060.422
       2.358        0.000      640.270     1060.422
       2.366        0.000      640.270     1060.422
       2.366        0.000      640.270     1060.422
       2.377        0.000      640.270     1060.422
       2.380        0.000      640.270     1060.422
       2.386        0.000      640.270     1060.422
       2.386        0.000      640.270     1060.422
       2.399        0.000      640.270     1060.422
       2.399        0.000      640.270     1060.422
       2.410        0.000      640.270     1060.422
       2.415        0.000      640.270     1060.422
       2.420        0.000      640.270     1060.422
       2.426        0.000      640.270     1060.422
       2.426        0.000      640.270     1060.422
       2.435        0.000      640.270     1060.422
       2.438        0.000      640.270     1060.422
       2.448        0.000      640.270     1060.422
       2.450        0.000      640.270     1060.422
       2.459        0.000      640.270     1060.422
       2.460        0.000      640.270     1060.422
       2.465        0.000      640.270     1060.422
       2.465        0.000      640.270     1060.422
       2.478        0.000      640.270     1060.422
       2.478        0.000      640.270     1060.422
       2.486        0.000      640.270     1060.422
       2.495        0.000      640.270     1060.422
       2.500        0.000      640.270     1060.422
       2.505        0.000      640.270     1060.422
       2.510        0.000      640.270     1060.422
       2.515        0.000      640.270     1060.422
       2.519        0.000      640.270     1060.422
       2.525        0.000      640.270     1060.422
       2.525        0.000      640.270     1060.406
       2.536        0.000      640.574     1060.359
       2.538       97.700      640.574     1060.359
       2.545        0.000      640.574     1060.359
       2.545        0.000      640.574     1060.359
       2.558      104.200      640.574     1060.359
       2.560        0.000      640.574     1060.359
       2.565        0.000      640.574     1060.359
       2.565        0.000      640.574     1060.359
       2.578        0.000      640.574     1060.359
       2.585        0.000      640.574     1060.359
       2.585        0.000      640.574     1060.359
       2.596        0.000      640.574     1060.359
       2.598        0.000      640.574     1060.359
       2.604        0.000      640.574     1060.359
       2.609        0.000      640.574     1060.359
       2.618        0.000      640.574     1060.359
       2.620        0.000      640.574     1060.359
       2.625        0.000      640.574     1060.359
       2.625        0.000      640.574     1060.359
       2.639        0.000      640.574     1060.359
       2.644        0.000      640.574     1060.359
       2.644        0.000      640.586     1060.609
       2.655        0.000      640.586     1060.609
       2.657        0.000      640.586     1060.609
       2.665        0.000      640.586     1060.609
       2.665        0.000      640.586     1060.609
       2.675        0.000      640.586     1060.609
       2.678        0.000      640.586     1060.609
       2.685        0.000      640.586     1060.609
       2.685        0.000      640.586     1060.609
       2.698        0.000      640.586     1060.609
       2.699        0.000      640.586     1060.609
       2.705        0.000      640.586     1060.609
       2.705        0.000      640.586     1060.609
       2.719        0.000      640.586     1060.609
       2.719        0.000      640.586     1060.609
       2.729        0.000      640.586     1060.609
       2.729        0.000      640.586     1060.609
       2.738        0.000      640.586     1060.609
       2.745        0.000      640.586     1060.609
       2.745        0.000      640.586     1060.609
       2.754        0.000      640.586     1060.609
       2.758        0.000      640.586     1060.609
       2.758        0.000      640.586     1060.609
       2.769        0.000      640.586     1060.609
       2.774        0.000      640.586     1060.609
       2.780        0.000      640.586     1060.609
       2.786        0.000      640.586     1060.609
       2.790        0.000      640.586     1060.609
       2.795        0.000      640.586     1060.609
       2.799        0.000      640.586     1060.609
       2.806        0.000      640.586     1060.609
       2.806        0.000      640.586     1060.609
       2.817        0.000      640.586     1060.609
       2.823        0.000      640.586     1060.609
       2.825        0.000      640.586     1060.609
       2.830        0.000      640.586     1060.609
       2.838        0.000      640.586     1060.609
       2.838        0.000      640.586     1060.609
       2.845        0.000      640.586     1060.609
       2.845        0.000      640.586     1060.609
       2.858        0.000      640.586     1060.609
       2.858        0.000      640.586     1060.609
       2.866        0.000      640.586     1060.609
       2.866        0.000      640.586     1060.609
       2.879        0.000      640.586     1060.609
       2.884        0.000      640.586     1060.609
       2.884        0.000      640.586     1060.609
       2.895        0.000      640.586     1060.609
       2.895        0.000      640.586     1060.609
       2.905        0.000      640.586     1060.609
       2.908        0.000      640.586     1060.609
       2.915        0.000      640.586     1060.609
       2.919        0.000      640.586     1060.609
       2.926        0.000      640.586     1060.609
       2.926        0.000      640.586     1060.609
       2.934        0.000      640.586     1060.609
       2.942        0.000      640.586     1060.609
       2.945        0.000      640.586     1060.609
       2.950        0.000      640.586     1060.609
       2.954        0.000      640.586     1060.609
       2.959        0.000      640.586     1060.609
       2.965        0.000      640.586     1060.609
       2.965        0.000      640.586     1060.609
       2.978        0.000      640.586     1060.609
       2.978        0.000      640.586     1060.609
       2.985        0.000      640.586     1060.609
       2.985        0.000      640.586     1060.609
       2.998        0.000      640.586     1060.609
       3.005        0.000      640.586     1060.609
       3.010        0.000      640.586     1060.609
       3.014        0.000      640.586     1060.609
       3.019        0.000      640.586     1060.609
       3.025        0.000      640.586     1060.609
       3.025        0.000      640.586     1060.609
       3.038        0.000      640.586     1060.609
       3.038        0.000      640.586     1060.609
       3.048        0.000      640.586     1060.609
       3.048        0.000      640.586     1060.609
       3.058        0.000      640.586     1060.609
       3.058        0.000      640.586     1060.609
       3.065        0.000      640.586     1060.609
       3.070        0.000      640.586     1060.609
       3.080        0.000      640.586     1060.609
       3.085        0.000      640.586     1060.609
       3.085        0.000      640.586     1060.609
       3.096        0.000      640.586     1060.609
       3.099        0.000      640.586     1060.609
       3.105        0.000      640.586     1060.609
       3.112        0.000      640.586     1060.609
       3.117        0.000      640.586     1060.609
       3.119        0.000      640.586     1060.609
       3.128        0.000      640.586     1060.609
       3.128        0.000      640.586     1060.609
       3.139        0.000      640.586     1060.609
       3.144        0.000      640.586     1060.609
       3.145        0.000      640.586     1060.609
       3.155        0.000      640.586     1060.609
       3.159        0.000      640.586     1060.609
       3.164        0.000      640.586     1060.609
       3.169        0.000      640.586     1060.609
       3.177        0.000      640.586     1060.609
       3.179        0.000      640.586     1060.609
       3.185        0.000      640.586     1060.609
       3.185        0.000      640.586     1060.609
       3.198        0.000      640.586     1060.609
       3.199        0.000      640.586     1060.609
       3.208        0.000      640.586     1060.609
       3.208        0.000      640.586     1060.609
       3.218        0.000      640.586     1060.609
       3.225        0.000      640.586     1060.609
       3.230        0.000      640.586     1060.609
       3.230        0.000      640.586     1060.609
       3.238        0.000      640.586     1060.609
       3.244        0.000      640.586     1060.609
       3.244        0.000      640.586     1060.609
       3.256        0.000      640.586     1060.609
       3.257        0.000      640.586     1060.609
       3.265        0.000      640.586     1060.609
       3.265        0.000      640.586     1060.609
       3.277        0.000      640.586     1060.609
       3.278        0.000      640.586     1060.609
       3.285        0.000      640.586     1060.609
       3.285        0.000      640.586     1060.609
       3.298        0.000      640.586     1060.609
       3.299        0.000      640.586     1060.609
       3.307        0.000      640.586     1060.609
       3.308        0.000      640.586     1060.609
       3.318        0.000      640.586     1060.609
       3.318        0.000      640.586     1060.609
       3.328        0.000      640.586     1060.609
       3.328        0.000      640.586     1060.609
       3.337        0.000      640.586     1060.609
       3.345        0.000      640.586     1060.609
       3.345        0.000      640.586     1060.609
       3.345        0.000      640.586     1060.609
       3.357        0.000      640.586     1060.609
       3.365        0.000      640.586     1060.609
       3.368        0.000      640.586     1060.609
       3.377        0.000      640.586     1060.609
       3.378        0.000      640.586     1060.609
       3.384        0.000      640.586     1060.609
       3.384        0.000      640.586     1060.609
       3.397        0.000      640.586     1060.609
       3.399        0.000      640.586     1060.609
       3.408        0.000      640.586     1060.609
       3.408        0.000      640.586     1060.609
       3.419        0.000      640.586     1060.609
       3.419        0.000      640.586     1060.609
       3.425        0.000      640.586     1060.609
       3.425        0.000      640.586     1060.609
       3.437        0.000      640.586     1060.609
       3.437        0.000      640.586     1060.609
       3.445        0.000      640.586     1060.609
       3.445        0.000      640.586     1060.609
       3.459        0.000      640.586     1060.609
       3.465        0.000      640.586     1060.609
       3.465        0.000      640.586     1060.609
       3.476        0.000      640.586     1060.609
       3.479        0.000      640.586     1060.609
       3.484        0.000      640.586     1060.609
       3.484        0.000      640.586     1060.609
       3.497        0.000      640.586     1060.609
       3.499        0.000      640.586     1060.609
       3.505        0.000      640.586     1060.609
       3.505        0.000      640.586     1060.609
