# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      20.140      300.200     1131.598     1921.559
      20.355      363.900     1206.938     1921.559
      20.575      347.200     1267.156     1921.559
      20.789      369.500     1325.949     1921.559
      21.010      399.500     1422.410     1921.559
      21.230      363.900     1510.754     1921.559
      21.450      328.200     1579.543     1921.559
      21.670      400.600     1632.023     1921.559
      21.890      323.300     1671.781     1921.559
      22.110      342.500     1766.363     1921.559
      22.315      378.100     1770.102     1921.559
      22.530      338.700     1091.469     1822.141
      22.750       99.900     1047.023     1177.918
      22.967      250.900     1118.887     1921.559
      23.180      378.100     1206.938     1921.559
      23.395      328.200     1267.156     1921.559
      23.605      361.800     1333.180     1921.559
      23.815      385.300     1411.859     1921.559
      24.025      346.400     1492.871     1921.559
      24.235      369.500     1563.824     1921.559
      24.440      356.700     1631.875     1921.559
      24.655      384.900     1644.199     1921.559
      24.860      349.600     1671.781     1921.559
      25.080      292.500     1766.363     1921.559
      25.300      373.900     1770.102     1921.559
      25.510      377.200     1708.930     1829.793
      25.730      185.500     1046.211     1176.969
      25.940       99.900     1054.660     1185.570
      26.160      379.900     1159.555     1921.559
      26.370      360.000     1250.254     1921.559
      26.575      323.300     1268.066     1921.559
      26.790      379.900     1354.223     1921.559
      27.010      363.900     1438.633     1921.559
      27.225      399.500     1521.277     1921.559
      27.430      361.800     1579.543     1921.559
      27.640      338.700     1632.000     1921.559
      27.850      363.900     1644.199     1921.559
      28.050      346.400     1734.566     1921.559
      28.270      385.300     1770.102     1921.559
      28.485      369.500     1770.102     1921.559
      28.710      240.400     1016.887     1136.398
      28.910      100.100     1034.875     1177.918
      29.130      235.400     1118.160     1921.559
      29.340      384.900     1206.938     1921.559
      29.550      399.500     1252.223     1921.625
      29.760      392.500     1313.262     1921.625
      29.970      361.800     1369.867     1921.625
      30.180      335.300     1443.496     1921.625
      30.390      377.200     1527.637     1921.625
      30.610      342.500     1579.574     1921.625
      30.810      299.700     1632.031     1921.625
      31.030      394.200     1644.238     1921.625
      31.245      298.700     1719.688     1921.625
      31.450      346.400     1767.867     1921.625
      31.660      401.400     1770.141     1921.625
      31.870      337.000     1500.801     1822.207
      32.070      100.100     1017.391     1136.805
      32.271       61.600     1017.641     1136.867
      32.491        0.000     1017.641     1136.867
      32.710        0.000     1017.641     1136.867
      32.931        0.000     1017.641     1136.867
      33.151        7.100     1017.641     1136.867
      33.370        0.000     1017.641     1136.867
      33.590        0.000     1017.641     1136.867
      33.810        0.000     1017.641     1136.867
      34.010        0.000     1017.641     1136.867
      34.230        0.000     1017.641     1136.867
      34.450        0.000     1017.641     1136.867
      34.670        0.000     1017.641     1136.867
      34.880        0.000     1017.641     1136.867
      35.100        0.000     1017.641     1136.867
