# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      13.251      189.300     1632.293     9889.117
      13.452      363.800     1766.883     9889.117
      13.652      373.300     1806.945     9889.117
      13.853      393.800     1925.797     9889.117
      14.054      378.800     2042.328     9889.117
      14.254      363.800     2125.086     9889.117
      14.455      368.300     2166.336     9889.117
      14.656      323.900     2288.504     9889.117
      14.857      373.100     2292.371     9889.117
      15.058      368.500     1769.148     9780.617
      15.258       99.700     1553.234     9165.863
      15.459      254.300     1655.566     9889.117
      15.660      353.900     1772.641     9889.117
      15.860      378.200     1835.445     9889.117
      16.061      388.600     1960.742     9889.117
      16.262      383.800     2062.836     9889.117
      16.463      353.600     2125.227     9889.117
      16.663      373.800     2182.461     9889.117
      16.864      333.900     2288.641     9889.117
      17.065      373.600     2292.508     9889.117
      17.265      318.900     1547.875     9136.703
      17.466       99.700     1545.043     9165.863
      17.667      309.000     1681.918     9889.117
      17.867      348.900     1774.355     9889.117
      18.068      383.800     1851.184     9889.117
      18.269      383.400     1960.754     9889.117
      18.469      383.700     2070.840     9889.117
      18.670      348.900     2154.328     9889.117
      18.871      368.700     2194.031     9889.117
      19.071      343.800     2288.391     9889.117
      19.272      378.600     2292.258     9889.117
      19.473      274.100     1567.824     9136.703
      19.673       99.700     1560.090     9165.863
      19.874      348.800     1699.703     9889.117
      20.075      348.700     1774.234     9889.117
      20.275      393.400     1867.820     9889.117
      20.476      383.400     1974.555     9889.117
      20.677      378.500     2085.930     9889.117
      20.878      348.500     2154.469     9889.117
      21.079      343.600     2194.172     9889.117
      21.280      338.600     2288.523     9889.117
      21.480      378.200     2292.391     9889.117
      21.681      343.800     1544.977     9101.863
      21.882       99.700     1555.027     9165.863
      22.082      254.300     1654.000     9889.117
      22.283      358.900     1772.336     9889.117
      22.484      378.700     1828.168     9889.117
      22.684      387.500     1944.957     9889.117
      22.886      382.900     2050.918     9889.117
      23.087      353.700     2125.168     9889.117
      23.288      368.400     2166.625     9889.117
      23.488      333.800     2288.566     9889.117
      23.689      373.500     2292.434     9889.117
      23.890      378.500     1958.629     9780.617
      24.091       94.700     1546.340     9165.863
      24.291      239.500     1647.891     9889.117
      24.492      363.700     1772.625     9889.117
      24.692      373.900     1818.109     9889.117
      24.893      388.800     1931.031     9889.117
      25.094      383.800     2044.984     9889.117
      25.294      358.600     2125.164     9889.117
      25.495      363.300     2166.414     9889.117
      25.696      333.800     2287.328     9889.117
      25.897      368.500     2292.227     9889.117
      26.098      398.200     2255.758     9844.617
      26.299      104.600     1572.977     9136.703
      26.499      219.300     1638.172     9889.117
      26.700      363.600     1772.199     9889.117
      26.901      378.600     1813.066     9889.117
      27.101      383.900     1923.926     9889.117
      27.302      383.800     2024.473     9889.117
      27.503      368.400     2101.816     9889.117
      27.703      348.700     2154.629     9889.117
      27.904      363.700     2194.332     9889.117
      28.105      328.800     2288.688     9889.117
      28.306      378.200     2292.555     9889.117
      28.507      308.600     1545.164     9101.863
      28.707       49.800     1546.941     9101.863
      28.908       10.000     1544.438     9101.863
      29.110        0.000     1544.438     9101.863
      29.311        0.000     1544.438     9101.863
      29.512        0.000     1544.438     9101.863
      29.714        0.000     1544.438     9101.863
      29.916        5.000     1544.438     9101.863
      30.117        0.000     1544.438     9101.863
      30.318        0.000     1544.438     9101.863
      30.520        0.000     1544.438     9101.863
      30.721        5.000     1544.438     9101.863
      30.923        0.000     1544.438     9101.863
      31.124        0.000     1544.438     9101.863
      31.325        0.000     1544.438     9101.863
      31.527        0.000     1544.438     9101.863
      31.729        0.000     1544.438     9101.863
      31.930        0.000     1544.438     9101.863
      32.132        0.000     1544.438     9101.863
      32.333        5.000     1544.438     9101.863
      32.535        0.000     1544.438     9101.863
      32.737        0.000     1544.438     9101.863
      32.938        0.000     1544.438     9101.863
      33.140        0.000     1544.438     9101.863
      33.341        0.000     1544.438     9101.863
